GeneID,Name
LOC578099,translation initiation factor eIF-2B subunit alpha
LOC105442605,uncharacterized LOC105442605
LOC100890460,probable Werner syndrome ATP-dependent helicase homolog 1
LOC115922138,uncharacterized LOC115922138
LOC100890524,microprocessor complex subunit DGCR8
LOC105437064,organic cation transporter protein-like
LOC115918478,ketosamine-3-kinase-like
LOC115922148,uncharacterized LOC115922148
LOC115922149,uncharacterized LOC115922149
LOC115918479,uncharacterized LOC115918479
LOC115922142,ubiquitin-conjugating enzyme E2 L3-like
LOC115922150,uncharacterized LOC115922150
LOC115922146,signal peptide peptidase-like 3
LOC115922151,uncharacterized LOC115922151
LOC100892132,disintegrin and metalloproteinase domain-containing protein 23
LOC115922172,"beta-1,3-galactosyltransferase 1-like"
LOC105446625,5'-AMP-activated protein kinase subunit gamma-1-like
LOC115922177,testis-expressed protein 10 homolog
LOC587625,ATP-dependent RNA helicase DDX42
LOC115922162,putative indole-3-acetic acid-amido synthetase GH3.10
LOC591473,serine/threonine-protein kinase 16
LOC115922166,probable assembly chaperone of rpl4
LOC583425,E3 ubiquitin-protein ligase ZSWIM2
LOC115922170,lanosterol synthase-like
LOC115922187,cationic amino acid transporter 4-like
LOC115922183,high affinity cationic amino acid transporter 1-like
LOC115922199,speract receptor-like
LOC100892810,uncharacterized LOC100892810
LOC115922249,uncharacterized LOC115922249
LOC105445203,uncharacterized LOC105445203
LOC115917867,neurogenic locus notch homolog protein 1-like
LOC115922203,plasminogen receptor (KT)-like
LOC115922197,uncharacterized LOC115922197
LOC115918498,phospholipase A2 AP-PLA2-I-like
LOC579697,phospholipase A2 AP-PLA2-II
LOC100893578,"phospholipase A2, membrane associated"
LOC762932,phospholipase A2
TRNAC-GCA,transfer RNA cysteine (anticodon GCA)
LOC764270,DNA methyltransferase 1-associated protein 1
LOC100893216,P2X purinoceptor 7-like
LOC115922217,uncharacterized LOC115922217
LOC105442270,lymphocyte expansion molecule-like
LOC115922228,acidic phospholipase A2 BpirPLA2-I-like
LOC593188,actin-binding protein IPP
LOC100893823,"CMP-N-acetylneuraminate-poly-alpha-2,8-sialyltransferase-like"
LOC115922233,"CMP-N-acetylneuraminate-poly-alpha-2,8-sialyltransferase-like"
LOC100892979,uncharacterized LOC100892979
LOC100893537,receptor-type tyrosine-protein phosphatase F
LOC373274,"beta 1,3-glucanase"
LOC105439863,"beta-1,3-glucan-binding protein-like"
LOC100893659,receptor-type tyrosine-protein phosphatase kappa
LOC591023,"CMP-N-acetylneuraminate-poly-alpha-2,8-sialyltransferase"
LOC115922243,uncharacterized LOC115922243
LOC115922254,MAM and LDL-receptor class A domain-containing protein 1-like
LOC115922256,MAM domain-containing glycosylphosphatidylinositol anchor protein 2-like
LOC115922258,MAM and LDL-receptor class A domain-containing protein 2-like
LOC115922245,uncharacterized LOC115922245
LOC100891886,uncharacterized LOC100891886
LOC115922331,uncharacterized LOC115922331
znf135l,zinc finger protein 135-like
LOC115922542,RB-associated KRAB zinc finger protein-like
LOC754090,"NACHT, LRR and PYD domains-containing protein 12"
LOC105442656,uncharacterized LOC105442656
LOC115922335,"NACHT, LRR and PYD domains-containing protein 6-like"
LOC105437865,early nodulin-75-like
LOC100892902,"NACHT, LRR and PYD domains-containing protein 12"
LOC105437866,uncharacterized LOC105437866
LOC115917982,L-gulonolactone oxidase-like
LOC115922262,uncharacterized LOC115922262
LOC100888205,L-gulonolactone oxidase-like
LOC584572,uncharacterized LOC584572
LOC115917926,ileal sodium/bile acid cotransporter-like
LOC115922299,solute carrier family 10 member 6-like
LOC100890416,uncharacterized LOC100890416
LOC763275,glycoprotein 3-alpha-L-fucosyltransferase A-like
LOC577419,"indoleamine 2,3-dioxygenase 1"
LOC115918501,uncharacterized LOC115918501
LOC115922265,uncharacterized LOC115922265
LOC115922342,uncharacterized LOC115922342
LOC577662,DNA-directed RNA polymerase III subunit RPC2
LOC100892267,uncharacterized LOC100892267
LOC105444385,uncharacterized LOC105444385
LOC105440311,uncharacterized LOC105440311
LOC100889276,uncharacterized LOC100889276
LOC100889839,serine/threonine-protein kinase greatwall
LOC105445431,uncharacterized LOC105445431
LOC115922267,uncharacterized LOC115922267
LOC763955,integrator complex subunit 11
LOC115918511,APOBEC1 complementation factor-like
LOC590120,nuclear pore glycoprotein p62
LOC105439739,basic proline-rich protein-like
LOC105439736,uncharacterized LOC105439736
LOC105439740,E3 ubiquitin-protein ligase TRIM71-like
LOC115922313,uncharacterized protein K02A2.6-like
LOC105442725,uncharacterized LOC105442725
LOC115922389,uncharacterized LOC115922389
LOC105437194,low-density lipoprotein receptor-related protein 5-like
LOC105440883,uncharacterized LOC105440883
LOC100892289,uncharacterized LOC100892289
LOC105440882,uncharacterized LOC105440882
LOC115922317,E3 ubiquitin-protein ligase TRIM71-like
LOC590277,APOBEC1 complementation factor
LOC100893109,APOBEC1 complementation factor
LOC105440704,tripartite motif-containing protein 45-like
LOC754235,transforming growth factor-beta receptor-associated protein 1
Mir2005,microRNA mir-2005
LOC115918512,Na(+)/H(+) exchange regulatory cofactor NHE-RF1-like
LOC115922321,caspase-3-like
LOC100890363,uncharacterized protein K02A2.6-like
LOC115922464,uncharacterized LOC115922464
LOC589138,monocarboxylate transporter 12-like
LOC583041,caspase-3-like
LOC105436986,uncharacterized LOC105436986
LOC100888229,zinc finger protein 2
znf25l,zinc finger protein 25-like
LOC115922487,calcium-binding protein P-like
xfinl1,zinc finger protein Xfin-like 1
LOC581634,uncharacterized LOC581634
LOC115918515,uncharacterized LOC115918515
LOC105444056,C-type lectin domain family 4 member F-like
LOC115922273,uncharacterized LOC115922273
LOC115922324,uncharacterized LOC115922324
LOC115922326,macrophage mannose receptor 1-like
LOC105444054,secretory phospholipase A2 receptor-like
LOC590346,uncharacterized protein C1orf131 homolog
LOC753533,tectonic-1
LOC115922328,uncharacterized LOC115922328
LOC105444042,uncharacterized LOC105444042
LOC115922517,uncharacterized LOC115922517
LOC105440625,uncharacterized LOC105440625
LOC115918516,receptor-type tyrosine-protein phosphatase epsilon-like
LOC115918518,latent-transforming growth factor beta-binding protein 1-like
LOC115922536,uncharacterized LOC115922536
LOC574919,"diablo homolog, mitochondrial"
LOC115922540,uncharacterized LOC115922540
LOC586505,plastin-3
LOC100892349,uncharacterized LOC100892349
LOC100892716,DNA damage-binding protein 2
LOC115922580,triosephosphate isomerase-like
LOC754087,ZP domain-containing protein
LOC590178,prestalk protein
znf271pl2,zinc finger protein 271 pseudogene-like 2
LOC115922587,uncharacterized LOC115922587
LOC115922588,mesenchyme-specific cell surface glycoprotein-like
LOC115918522,"succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial-like"
LOC115918523,ubiquitin carboxyl-terminal hydrolase 48-like
LOC583925,signal peptidase complex subunit 1
LOC115922543,ileal sodium/bile acid cotransporter-like
LOC115922548,uncharacterized LOC115922548
LOC105442694,histamine H2 receptor-like
LOC115922560,neuromedin-U receptor 1-like
LOC576737,DIS3-like exonuclease 2
LOC576807,"delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial"
LOC585207,monomeric sarcosine oxidase-like
LOC115922613,uncharacterized LOC115922613
LOC115922617,uncharacterized LOC115922617
LOC115922620,uncharacterized LOC115922620
LOC115922567,uncharacterized LOC115922567
LOC593816,mitotic spindle assembly checkpoint protein MAD2B
LOC105438712,GRB10-interacting GYF protein 2
LOC115922569,uncharacterized LOC115922569
LOC753389,uncharacterized LOC753389
LOC105441310,SUZ domain-containing protein 1-like
LOC115922636,small nucleolar RNA snR42
LOC105447404,protein DEK-like
LOC115922649,uncharacterized LOC115922649
LOC115922651,zinc finger protein 271-like
LOC115922720,gastrula zinc finger protein XlCGF57.1-like
LOC100891501,stress response protein nst1
LOC584812,40S ribosomal protein S7
LOC115918531,ribonuclease H1-like
LOC583564,elongin-C
LOC752535,replication protein A 32 kDa subunit-B-like
LOC115918532,"acetyl-coenzyme A synthetase, cytoplasmic-like"
eif31,eukaryotic translation initiation factor 3 subunit I
LOC594428,peroxisomal membrane protein PEX13
LOC115918533,trafficking protein particle complex subunit 12-like
LOC115922684,uncharacterized LOC115922684
LOC115922680,uncharacterized LOC115922680
LOC593531,actin-5
LOC115922641,"actin, cytoskeletal 4-like"
LOC115918530,actin-like
LOC593507,diamine acetyltransferase 2
LOC115922691,intraflagellar transport protein 172 homolog
LOC105446430,uncharacterized LOC105446430
LOC105446985,uncharacterized LOC105446985
LOC115922699,uncharacterized LOC115922699
LOC115922704,uncharacterized LOC115922704
LOC115922706,uncharacterized LOC115922706
LOC593978,protein FAM49B
LOC753897,uncharacterized LOC753897
LOC373385,myc protein
LOC105447265,proteoglycan 4-like
LOC591623,laminin subunit alpha
LOC100891824,uncharacterized LOC100891824
LOC590548,rRNA-processing protein UTP23 homolog
LOC115918538,p21-activated protein kinase-interacting protein 1-like
LOC115918539,"sushi, nidogen and EGF-like domain-containing protein 1"
LOC115922722,sushi domain-containing protein 2-like
LOC115922747,protein mesh-like
LOC105446630,helicase with zinc finger domain 2-like
LOC115922753,helicase with zinc finger domain 2-like
LOC105443813,neurogenic locus notch homolog protein 1-like
LOC105443814,uncharacterized LOC105443814
LOC115922757,uncharacterized LOC115922757
LOC115922759,uncharacterized LOC115922759
LOC105444075,"sushi, nidogen and EGF-like domain-containing protein 1"
LOC105443805,uncharacterized LOC105443805
LOC115922766,sushi domain-containing protein 2-like
LOC105443172,sushi domain-containing protein 2-like
LOC115922743,uncharacterized LOC115922743
LOC115922769,fibropellin-1-like
LOC115918017,uncharacterized LOC115918017
LOC100889188,uncharacterized LOC100889188
LOC592542,"dynein heavy chain 1, axonemal"
LOC100888685,leucine-rich repeat-containing protein 1
LOC115922796,protein FAM234B-like
LOC582499,uncharacterized LOC582499
LOC115922800,uncharacterized LOC115922800
LOC584140,ATP-sensitive inward rectifier potassium channel 12-like
LOC592565,G protein-activated inward rectifier potassium channel 3
LOC115922821,uncharacterized LOC115922821
LOC115922771,uncharacterized protein K02A2.6-like
LOC100893791,uncharacterized LOC100893791
LOC105439961,uncharacterized LOC105439961
LOC592745,DNA-(apurinic or apyrimidinic site) lyase
LOC592721,coiled-coil domain-containing protein 166
LOC115922838,pinin-like
daglb,diacylglycerol lipase beta
epn1,epsin 1
LOC115918543,peptidase M20 domain-containing protein 2-like
LOC115922863,uncharacterized LOC115922863
LOC762630,peptidase M20 domain-containing protein 2-like
LOC105446376,peptidase M20 domain-containing protein 2-like
LOC589108,ropporin-1-like protein
LOC100892924,HORMA domain-containing protein 1
LOC591531,uncharacterized LOC591531
large2,LARGE xylosyl- and glucuronyltransferase 2
LOC115922885,uncharacterized LOC115922885
LOC100893064,uncharacterized LOC100893064
TRNAD-GUC,transfer RNA aspartic acid (anticodon GUC)
LOC577635,"eukaryotic translation initiation factor 4, gamma 2-like"
LOC105446350,harmonin
TRNAT-AGU,transfer RNA threonine (anticodon AGU)
LOC115922959,uncharacterized LOC115922959
LOC100888319,uncharacterized LOC100888319
LOC588864,ubiquitin carboxyl-terminal hydrolase BAP1
LOC587136,"dynein heavy chain 3, axonemal"
LOC100888186,mucin-17
LOC115922967,uncharacterized LOC115922967
LOC115918553,solute carrier family 25 member 40-like
LOC100892299,protein zwilch homolog
LOC115922976,nucleolin-like
LOC581022,lysM and putative peptidoglycan-binding domain-containing protein 1
LOC115922951,melatonin receptor type 1B-B-like
LOC587479,basic leucine zipper and W2 domain-containing protein 1
LOC594037,"methionine--tRNA ligase, cytoplasmic"
foxx,forkhead transcription factor X
LOC115922955,uncharacterized LOC115922955
LOC115922990,uncharacterized LOC115922990
LOC100892589,uncharacterized LOC100892589
LOC115922991,"methionine aminopeptidase 1D, mitochondrial-like"
LOC115922993,uncharacterized LOC115922993
LOC115922999,uncharacterized LOC115922999
LOC115918558,ras-related protein Rab-8B-like
LOC580954,testis-expressed protein 9
LOC115918559,multiple epidermal growth factor-like domains protein 10
LOC581492,uncharacterized LOC581492
LOC115923015,uncharacterized LOC115923015
LOC100891979,neogenin
LOC115922956,proline-rich receptor-like protein kinase PERK2
LOC756773,lysophosphatidic acid phosphatase type 6
LOC115923022,vacuolar protein sorting-associated protein 72 homolog
LOC100891765,ATP-binding cassette sub-family C member 9
alg12,"ALG12 alpha-1,6-mannosyltransferase"
LOC115917910,uncharacterized LOC115917910
LOC100892184,uncharacterized LOC100892184
jun,"Jun proto-oncogene, AP-1 transcription factor subunit"
LOC100888121,dystrophin
LOC100888208,uncharacterized LOC100888208
LOC115923040,uncharacterized LOC115923040
LOC100891616,uncharacterized LOC100891616
LOC100891906,very-long-chain enoyl-CoA reductase-like
LOC752244,dnaJ homolog subfamily B member 1
LOC752584,cilia- and flagella-associated protein 57
LOC115923050,transgelin-3-like
LOC575824,pre-mRNA-splicing factor 38A
LOC115918567,myb-like protein V
LOC115923055,origin recognition complex subunit 1-like
LOC105441512,cell wall protein DAN4-like
LOC115923065,uncharacterized LOC115923065
LOC115918163,tyrosine-protein phosphatase non-receptor type 23-like
LOC757110,uncharacterized serine-rich protein C215.13
LOC105441510,uncharacterized LOC105441510
LOC115923071,uncharacterized LOC115923071
LOC115923074,uncharacterized LOC115923074
LOC587576,uncharacterized LOC587576
Mir29a,microRNA mir-29a
Mir29b,microRNA mir-29b
LOC587550,testis-expressed protein 264
LOC100891533,uncharacterized LOC100891533
tex264,"testis expressed 264, ER-phagy receptor"
LOC100891034,E3 ubiquitin-protein ligase Hakai
LOC752751,vezatin
LOC105440246,uncharacterized LOC105440246
LOC115918575,transmembrane protein 115-like
LOC115923157,centrosomal protein of 83 kDa-like
LOC115923161,uncharacterized LOC115923161
TRNAP-UGG,transfer RNA proline (anticodon UGG)
TRNAP-AGG,transfer RNA proline (anticodon AGG)
LOC582783,carbohydrate sulfotransferase 2-like
LOC115923164,contactin-2-like
LOC579970,contactin-2
LOC591131,retinol dehydrogenase 8-like
LOC115923175,E3 ubiquitin-protein ligase PDZRN3-B-like
LOC115923181,uncharacterized LOC115923181
LOC105439080,uncharacterized LOC105439080
LOC575474,E3 ubiquitin-protein ligase PDZRN3
Gp96,heat shock protein gp96
LOC589422,plexin-A2
LOC115923198,uncharacterized LOC115923198
LOC755670,serine/threonine-protein kinase A-Raf
LOC575742,E3 ubiquitin-protein ligase HUWE1
LOC575812,uncharacterized LOC575812
LOC115923207,uncharacterized LOC115923207
LOC115923213,YLP motif-containing protein 1-like
LOC576011,uncharacterized LOC576011
LOC115923225,strongylocin 2-like
LOC115918577,EF-hand calcium-binding domain-containing protein 10-like
LOC764708,octopamine receptor 2-like
LOC577335,cytochrome P450 2J6
LOC577275,caveolin-3
LOC115923121,cytochrome P450 2U1-like
LOC105443694,uncharacterized LOC105443694
LOC105442268,uncharacterized LOC105442268
LOC100893880,uncharacterized LOC100893880
LOC105444508,uncharacterized LOC105444508
LOC115923291,uncharacterized LOC115923291
LOC762878,calcium-binding protein SPEC 2D
LOC115923301,carboxypeptidase A1-like
LOC582972,carboxypeptidase B
LOC582994,carboxypeptidase B
LOC589404,carboxypeptidase B
LOC115918579,carboxypeptidase B-like
LOC589352,uncharacterized LOC589352
LOC589303,deubiquitinase DESI2
LOC115918580,coiled-coil domain-containing protein 97-like
LOC105439117,monocarboxylate transporter 4-like
LOC115923355,monocarboxylate transporter 6-like
LOC115923359,stonin-2-like
LOC590379,flocculation protein FLO11
LOC100888038,transcription initiation factor IIA subunit 1
LOC576902,thyrotropin receptor
LOC115923386,uncharacterized LOC115923386
LOC105440569,uncharacterized LOC105440569
LOC579381,calcyphosin-2
LOC115918583,germ cell-less protein-like 1
LOC594672,uncharacterized LOC594672
LOC594676,sodium/hydrogen exchanger 9B2
LOC105442775,uncharacterized LOC105442775
LOC593734,uncharacterized LOC593734
LOC115918100,uncharacterized LOC115918100
LOC100888012,rhodopsin
LOC581064,carbohydrate sulfotransferase 11
LOC587683,glutamyl aminopeptidase
LOC105439065,50 kDa hatching enzyme-like
LOC115923431,50 kDa hatching enzyme-like
mmp7,matrix metallopeptidae 7
LOC752524,50 kDa hatching enzyme
LOC574636,sorbin and SH3 domain-containing protein 1
LOC105438610,uncharacterized LOC105438610
LOC100889187,uncharacterized LOC100889187
LOC115923488,paraneoplastic antigen Ma3-like
LOC115923576,LIM domain transcription factor LMO4.1-like
LOC582602,guanine nucleotide exchange factor VAV2
abcc5a,ATP binding cassette subfamily C member 5a
LOC115923493,uncharacterized LOC115923493
abcc3a,ATP binding cassette subfamily C member 3a
LOC115918585,4-trimethylaminobutyraldehyde dehydrogenase-like
LOC115923454,C-type lectin domain family 4 member M-like
